tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stages,jpg_url,img_num,p1,p2,p3,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
695816827381944320,2016-02-06 03:50:33,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11.0,10.0,,,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,695816827381944320,Pomeranian,chow,sunglasses,3117,1225,8028845,12,Twitter for iPhone,Original tweet,https://t.co/VsQdLxrv9h
696405997980676096,2016-02-07 18:51:43,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7.0,10.0,Berb,,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,696405997980676096,borzoi,Walker_hound,Great_Pyrenees,3333,1201,8028845,12,Twitter for iPhone,Original tweet,https://t.co/CIFLjiTFwZ
696488710901260288,2016-02-08 00:20:23,12/10 revolutionary af https://t.co/zKzq4nIY86,12.0,10.0,,,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,696488710901260288,briard,Scotch_terrier,giant_schnauzer,2627,1082,8028845,12,Twitter for iPhone,Original tweet,https://t.co/zKzq4nIY86
696754882863349760,2016-02-08 17:58:03,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10.0,10.0,Reptar,,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,696754882863349760,weasel,toy_poodle,Scottish_deerhound,1535,373,8028845,12,Twitter for iPhone,Original tweet,https://t.co/l9k7TPP7Tp
696886256886657024,2016-02-09 02:40:05,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12.0,10.0,,,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,696886256886657024,kuvasz,golden_retriever,dingo,5015,1890,8028845,12,Twitter for iPhone,Original tweet,https://t.co/WqoZtX9jmJ
696894894812565505,2016-02-09 03:14:25,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9.0,10.0,,,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,696894894812565505,Appenzeller,beagle,Greater_Swiss_Mountain_dog,2425,708,8028845,12,Twitter for iPhone,Original tweet,https://t.co/RJvUjgGH5z
696900204696625153,2016-02-09 03:35:31,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12.0,10.0,Rosie,,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,696900204696625153,Chihuahua,Pembroke,basenji,3295,1068,8028845,12,Twitter for iPhone,Original tweet,https://t.co/NKuON5Al8i
697990423684476929,2016-02-12 03:47:39,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11.0,10.0,Doug,,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,697990423684476929,Pembroke,Cardigan,Shetland_sheepdog,3401,1359,8028845,12,Twitter for iPhone,Original tweet,https://t.co/MVvbQW88Pv
697943111201378304,2016-02-12 00:39:39,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10.0,10.0,Cassie,,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,697943111201378304,Great_Dane,Greater_Swiss_Mountain_dog,German_short-haired_pointer,2486,720,8028845,12,Twitter for iPhone,Original tweet,https://t.co/e8bj97CisO
697881462549430272,2016-02-11 20:34:41,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10.0,10.0,Carter,,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,697881462549430272,washbasin,paper_towel,toilet_tissue,3125,1249,8028845,12,Twitter for iPhone,Original tweet,https://t.co/pHktDjpFr8
695409464418041856,2016-02-05 00:51:51,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10.0,10.0,Bob,,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,695409464418041856,pug,bull_mastiff,Pekinese,8963,3753,8028845,12,Twitter for iPhone,Original tweet,https://t.co/lORINwFXIV
697575480820686848,2016-02-11 00:18:49,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8.0,10.0,Ole,,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,697575480820686848,Siamese_cat,whippet,bull_mastiff,2112,521,8028845,12,Twitter for iPhone,Original tweet,https://t.co/PsqqotpBBQ
697482927769255936,2016-02-10 18:11:03,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11.0,10.0,Blipson,,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,697482927769255936,bath_towel,Christmas_stocking,weasel,2504,706,8028845,12,Twitter for iPhone,Original tweet,https://t.co/YKvt0J5MXr
697463031882764288,2016-02-10 16:51:59,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44.0,40.0,,,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,697463031882764288,Labrador_retriever,golden_retriever,pug,3531,1449,8028845,12,Twitter for iPhone,Original tweet,https://t.co/HppvrYuamZ
697270446429966336,2016-02-10 04:06:43,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10.0,10.0,Bentley,,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,697270446429966336,toy_poodle,miniature_poodle,Norfolk_terrier,4841,1962,8028845,12,Twitter for iPhone,Original tweet,https://t.co/7rS33sCKMS
697259378236399616,2016-02-10 03:22:44,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8.0,10.0,getting,,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,697259378236399616,Great_Dane,boxer,whippet,3407,1049,8028845,12,Twitter for iPhone,Original tweet,https://t.co/iAeQNueou8
697255105972801536,2016-02-10 03:05:46,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10.0,10.0,Charlie,,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,697255105972801536,Great_Dane,malinois,Doberman,3129,1217,8028845,12,Twitter for iPhone,Original tweet,https://t.co/Oe0XSGmfoP
697242256848379904,2016-02-10 02:14:42,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10.0,10.0,Oakley,,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,697242256848379904,grey_fox,Siamese_cat,Eskimo_dog,2607,702,8028845,12,Twitter for iPhone,Original tweet,https://t.co/7GQ7BTxywN
695314793360662529,2016-02-04 18:35:39,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10.0,10.0,Colin,,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,695314793360662529,Maltese_dog,Lhasa,Pekinese,3766,1536,8028845,12,Twitter for iPhone,Original tweet,https://t.co/ioFy0cmK03
693622659251335168,2016-01-31 02:31:43,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10.0,10.0,,,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,693622659251335168,malamute,Siberian_husky,Eskimo_dog,1603,386,8028845,12,Twitter for iPhone,Original tweet,https://t.co/a1IrjaID3X
693486665285931008,2016-01-30 17:31:20,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11.0,10.0,Lincoln,,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,693486665285931008,sea_lion,Siamese_cat,black-footed_ferret,1849,666,8028845,12,Twitter for iPhone,Original tweet,https://t.co/S6cQsIoX27
693280720173801472,2016-01-30 03:52:58,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10.0,10.0,Sadie,,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,693280720173801472,Labrador_retriever,bull_mastiff,box_turtle,3487,1297,8028845,12,Twitter for iPhone,Original tweet,https://t.co/UzbhwXcLne
693155686491000832,2016-01-29 19:36:08,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12.0,10.0,Dunkin,,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,693155686491000832,Shih-Tzu,Lhasa,Tibetan_terrier,8149,3371,8028845,12,Twitter for iPhone,Original tweet,https://t.co/At8Kxc5H9U
693109034023534592,2016-01-29 16:30:45,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,693109034023534592,cocker_spaniel,Welsh_springer_spaniel,golden_retriever,1783,644,8028846,12,Twitter for iPhone,Original tweet,https://t.co/NY3cPAZAIM
692919143163629568,2016-01-29 03:56:12,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9.0,10.0,,,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,692919143163629568,Saint_Bernard,English_springer,boxer,2757,787,8028846,12,Twitter for iPhone,Original tweet,https://t.co/TMpDHHGspy
692901601640583168,2016-01-29 02:46:29,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10.0,10.0,,,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,692901601640583168,soft-coated_wheaten_terrier,cocker_spaniel,golden_retriever,1847,628,8028847,12,Twitter for iPhone,Original tweet,https://t.co/N0OADmCnVV
693231807727280129,2016-01-30 00:38:37,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9.0,10.0,Bodie,,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,693231807727280129,vizsla,Chesapeake_Bay_retriever,Rhodesian_ridgeback,2975,769,8028845,12,Twitter for iPhone,Original tweet,https://t.co/bpZsGMqVVP
697995514407682048,2016-02-12 04:07:53,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11.0,10.0,,,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,697995514407682048,Staffordshire_bullterrier,Boston_bull,American_Staffordshire_terrier,1577,351,8028845,12,Twitter for iPhone,Original tweet,https://t.co/yAASRDPJnQ
693642232151285760,2016-01-31 03:49:30,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9.0,10.0,Freddery,,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,693642232151285760,Scottish_deerhound,bluetick,German_short-haired_pointer,2629,430,8028845,12,Twitter for iPhone,Original tweet,https://t.co/6BS9XEip9a
693647888581312512,2016-01-31 04:11:58,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7.0,10.0,,,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,693647888581312512,washbasin,doormat,bathtub,2795,622,8028845,12,Twitter for iPhone,Original tweet,https://t.co/LSTAwTdTaw
695064344191721472,2016-02-04 02:00:27,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,695064344191721472,seat_belt,sunglasses,ice_lolly,1658,632,8028845,12,Twitter for iPhone,Original tweet,https://t.co/uaJmNgXR2P
695051054296211456,2016-02-04 01:07:39,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6.0,10.0,Brian,,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,695051054296211456,Boston_bull,pug,Chihuahua,2756,828,8028845,12,Twitter for iPhone,Original tweet,https://t.co/vityMwPKKi
694905863685980160,2016-02-03 15:30:43,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10.0,10.0,Archie,,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,694905863685980160,bow_tie,fur_coat,black-footed_ferret,2853,976,8028845,12,Twitter for iPhone,Original tweet,https://t.co/CJJpjTMzPQ
694669722378485760,2016-02-02 23:52:22,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12.0,10.0,Phil,,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,694669722378485760,beaver,mongoose,marmot,37006,15179,8028845,12,Twitter for iPhone,Original tweet,https://t.co/9mb0P2rjk2
694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10.0,10.0,Oliviér,,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,694352839993344000,Australian_terrier,Yorkshire_terrier,silky_terrier,2116,652,8028845,12,Twitter for iPhone,Original tweet,https://t.co/6NgsQJuSBJ
694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10.0,10.0,,,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,694206574471057408,Shih-Tzu,toy_poodle,Maltese_dog,4323,2134,8028845,12,Twitter for iPhone,Original tweet,https://t.co/Sd4qAdSRqI
694183373896572928,2016-02-01 15:39:48,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9.0,10.0,Lola,,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,694183373896572928,teddy,Pekinese,Shih-Tzu,3055,976,8028845,12,Twitter for iPhone,Original tweet,https://t.co/pVebzwRioD
694001791655137281,2016-02-01 03:38:15,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11.0,10.0,Chester,,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,694001791655137281,Pembroke,Cardigan,Chihuahua,3518,1082,8028845,12,Twitter for iPhone,Original tweet,https://t.co/YoII7tWXMT
693942351086120961,2016-01-31 23:42:03,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10.0,10.0,Kobe,,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,693942351086120961,groenendael,Norwegian_elkhound,schipperke,1798,385,8028845,12,Twitter for iPhone,Original tweet,https://t.co/LCA6Fr3X2M
698178924120031232,2016-02-12 16:16:41,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10.0,10.0,Lily,,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,698178924120031232,Chesapeake_Bay_retriever,malinois,Labrador_retriever,2911,781,8028845,12,Twitter for iPhone,Original tweet,https://t.co/BJbtCqGwZK
698195409219559425,2016-02-12 17:22:12,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9.0,10.0,Beau,,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,698195409219559425,Labrador_retriever,American_Staffordshire_terrier,dalmatian,17362,6253,8028845,12,Twitter for iPhone,Original tweet,https://t.co/GPaoH5qWEk
698262614669991936,2016-02-12 21:49:15,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11.0,10.0,Franklin,,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,698262614669991936,Italian_greyhound,basset,Staffordshire_bullterrier,4918,2112,8028845,12,Twitter for iPhone,Original tweet,https://t.co/S712MJXulD
702321140488925184,2016-02-24 02:36:23,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12.0,10.0,,,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,702321140488925184,West_Highland_white_terrier,Scotch_terrier,Old_English_sheepdog,3389,1087,8028846,12,Twitter for iPhone,Original tweet,https://t.co/7u8mM99Tj5
702276748847800320,2016-02-23 23:39:59,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11.0,10.0,,,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,702276748847800320,Boston_bull,French_bulldog,American_Staffordshire_terrier,2564,801,8028846,12,Twitter for iPhone,Original tweet,https://t.co/rSNCEiTtfI
702217446468493312,2016-02-23 19:44:20,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9.0,10.0,,,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,702217446468493312,golden_retriever,chow,cocker_spaniel,4966,1401,8028846,12,Twitter for iPhone,Original tweet,https://t.co/y35Y1TJERY
701981390485725185,2016-02-23 04:06:20,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12.0,10.0,Fiji,,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,701981390485725185,Pomeranian,weasel,Yorkshire_terrier,3571,1041,8028846,12,Twitter for iPhone,Original tweet,https://t.co/fZRob6eotY
701952816642965504,2016-02-23 02:12:47,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11.0,10.0,Rilo,,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,701952816642965504,toy_poodle,miniature_poodle,standard_poodle,3960,1074,8028846,12,Twitter for iPhone,Original tweet,https://t.co/KInss2PXyX
701889187134500865,2016-02-22 21:59:57,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11.0,10.0,Bilbo,,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,701889187134500865,French_bulldog,Staffordshire_bullterrier,soap_dispenser,3670,1447,8028846,12,Twitter for iPhone,Original tweet,https://t.co/rH9SQgZUnQ
701570477911896070,2016-02-22 00:53:31,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9.0,10.0,Yoda,,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,701570477911896070,Yorkshire_terrier,silky_terrier,Australian_terrier,2910,973,8028846,12,Twitter for iPhone,Original tweet,https://t.co/yVdMsVYHIx
701214700881756160,2016-02-21 01:19:47,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12.0,10.0,,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,701214700881756160,Chihuahua,Pembroke,basenji,12631,5364,8028846,12,Twitter for iPhone,Original tweet,https://t.co/JKXh0NbBNL
700890391244103680,2016-02-20 03:51:05,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11.0,10.0,Chet,,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,700890391244103680,white_wolf,schipperke,West_Highland_white_terrier,2293,601,8028846,12,Twitter for iPhone,Original tweet,https://t.co/TBv7Qh1zxZ
700847567345688576,2016-02-20 01:00:55,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10.0,10.0,Crouton,,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,700847567345688576,Rhodesian_ridgeback,redbone,whippet,2532,525,8028846,12,Twitter for iPhone,Original tweet,https://t.co/110Eeg7KW3
701601587219795968,2016-02-22 02:57:08,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10.0,10.0,Coopson,,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,701601587219795968,Chihuahua,Pembroke,toy_terrier,2160,479,8028846,12,Twitter for iPhone,Original tweet,https://t.co/MWw3pVMhJA
700796979434098688,2016-02-19 21:39:54,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7.0,10.0,Daniel,,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,700796979434098688,tailed_frog,tree_frog,bullfrog,2524,1005,8028846,12,Twitter for iPhone,Original tweet,https://t.co/5XaR0kj8cr
702539513671897089,2016-02-24 17:04:07,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12.0,10.0,,,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,702539513671897089,Pomeranian,Shih-Tzu,silky_terrier,2973,1003,8028846,12,Twitter for iPhone,Original tweet,https://t.co/4EnShAQjv6
702671118226825216,2016-02-25 01:47:04,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10.0,10.0,Rambo,,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,702671118226825216,bloodhound,Sussex_spaniel,clumber,2281,585,8028846,12,Twitter for iPhone,Original tweet,https://t.co/MpH1Fe9LhZ
703774238772166656,2016-02-28 02:50:28,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10.0,10.0,,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,703774238772166656,Labrador_retriever,Chesapeake_Bay_retriever,curly-coated_retriever,1902,486,8028846,12,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
703769065844768768,2016-02-28 02:29:55,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10.0,10.0,,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,703769065844768768,boxer,Greater_Swiss_Mountain_dog,bull_mastiff,3397,1196,8028846,12,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
703631701117943808,2016-02-27 17:24:05,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11.0,10.0,Bella,,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,703631701117943808,window_shade,window_screen,brass,2688,721,8028846,12,Twitter for iPhone,Original tweet,https://t.co/XTVbSRdvcp
703425003149250560,2016-02-27 03:42:44,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9.0,10.0,,,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,703425003149250560,miniature_pinscher,sleeping_bag,Italian_greyhound,3925,1445,8028846,12,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
703382836347330562,2016-02-27 00:55:11,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,10.0,Charlie,,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,703382836347330562,golden_retriever,standard_poodle,Tibetan_mastiff,3629,1190,8028846,12,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
703079050210877440,2016-02-26 04:48:02,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11.0,10.0,,,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,703079050210877440,Pembroke,Shetland_sheepdog,Cardigan,7652,3252,8028846,12,Twitter for iPhone,Original tweet,https://t.co/hMjzhdUHaW
703041949650034688,2016-02-26 02:20:37,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10.0,10.0,,,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,703041949650034688,hippopotamus,doormat,sea_lion,27247,13144,8028846,12,Twitter for iPhone,Original tweet,https://t.co/iHe6liLwWR
702932127499816960,2016-02-25 19:04:13,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6.0,10.0,Chip,,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,702932127499816960,wallaby,wombat,beaver,2686,755,8028846,12,Twitter for iPhone,Original tweet,https://t.co/LUFnwzznaV
702684942141153280,2016-02-25 02:42:00,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11.0,10.0,Lucy,,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,702684942141153280,golden_retriever,Chesapeake_Bay_retriever,Brittany_spaniel,3336,1134,8028846,12,Twitter for iPhone,Original tweet,https://t.co/d2b5C2R0aO
703356393781329922,2016-02-26 23:10:06,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,10.0,Socks,,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,703356393781329922,Border_collie,collie,English_springer,1985,404,8028846,12,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
692894228850999298,2016-01-29 02:17:12,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10.0,10.0,Tupawc,,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,692894228850999298,German_short-haired_pointer,bluetick,basset,2362,849,8028847,12,Twitter for iPhone,Original tweet,https://t.co/mCqgtqLDCW
700747788515020802,2016-02-19 18:24:26,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11.0,10.0,,,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,700747788515020802,Great_Pyrenees,Samoyed,Maltese_dog,23657,9811,8028846,12,Twitter for iPhone,Original tweet,https://t.co/22x9SbCYCU
700505138482569216,2016-02-19 02:20:14,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12.0,10.0,Kaia,,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,700505138482569216,bath_towel,Norwegian_elkhound,Great_Dane,2367,598,8028846,12,Twitter for iPhone,Original tweet,https://t.co/5fMdH8GFaq
